ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr9,61210000,61220000,chr9,61830000,61840000,1.5
chr9,61210000,61220000,chr9,61780000,61790000,1.5
chr9,60840000,60850000,chr9,66730000,66740000,1.5
chr9,59800000,59810000,chr14,15170000,15180000,1.5
chr9,58110000,58120000,chr9,121620000,121630000,1.5
chr11,106610000,106620000,chr11,106820000,106830000,1.5
chr9,55920000,55930000,chr9,69140000,69150000,1.5
chr9,45980000,45990000,chr9,63560000,63570000,1.5
chr11,106840000,106850000,chr11,107310000,107320000,1.5
chr9,44780000,44790000,chr9,45100000,45110000,1.5
chr9,44580000,44590000,chr9,44920000,44930000,1.5
chr12,52960000,52970000,chr12,56590000,56600000,1.5
chr8,129370000,129380000,chr9,45980000,45990000,1.5
chr7,126940000,126950000,chr7,127970000,127980000,1.5
chr8,35200000,35210000,chr8,36020000,36030000,1.5
chr8,48790000,48800000,chr8,59900000,59910000,1.5
chr12,85560000,85570000,chr12,85740000,85750000,1.5
chr12,85740000,85750000,chr12,85800000,85810000,1.5
chr12,85800000,85810000,chr12,86780000,86790000,1.5
chr8,48610000,48620000,chr8,48770000,48780000,1.5
chr8,48020000,48030000,chr9,31100000,31110000,1.5
chr8,48020000,48030000,chr8,48610000,48620000,1.5
chr8,47630000,47640000,chr8,48790000,48800000,1.5
chr8,47630000,47640000,chr8,47840000,47850000,1.5
chr8,36490000,36500000,chr8,48020000,48030000,1.5
chr8,36490000,36500000,chr8,36690000,36700000,1.5
chr8,35270000,35280000,chr8,36660000,36670000,1.5
chr8,35270000,35280000,chr8,36020000,36030000,1.5
chr8,35200000,35210000,chr8,37310000,37320000,1.5
chr8,35170000,35180000,chr8,36740000,36750000,1.5
chr8,63360000,63370000,chr8,63750000,63760000,1.5
chr12,87020000,87030000,chr12,87160000,87170000,1.5
chr8,35170000,35180000,chr8,36660000,36670000,1.5
chr8,23910000,23920000,chr8,24300000,24310000,1.5
chr8,15020000,15030000,chr8,121940000,121950000,1.5
chr8,14980000,14990000,chr8,26710000,26720000,1.5
chr8,11550000,11560000,chr8,35170000,35180000,1.5
chr12,104560000,104570000,chr12,108420000,108430000,1.5
chr7,134430000,134440000,chr7,135090000,135100000,1.5
chr12,108360000,108370000,chr12,109410000,109420000,1.5
chr12,108420000,108430000,chr12,109990000,110000000,1.5
chr12,108880000,108890000,chr12,108950000,108960000,1.5
chr12,108950000,108960000,chr12,109410000,109420000,1.5
chr7,132650000,132660000,chr7,132770000,132780000,1.5
chr7,132630000,132640000,chr7,150810000,150820000,1.5
chr8,59030000,59040000,chr8,59900000,59910000,1.5
chr8,73190000,73200000,chr8,73410000,73420000,1.5
chr8,129190000,129200000,chr8,129390000,129400000,1.5
chr8,107150000,107160000,chr8,107690000,107700000,1.5
chr8,126480000,126490000,chr8,126790000,126800000,1.5
chr12,70350000,70360000,chr12,70610000,70620000,1.5
chr8,125560000,125570000,chr8,125900000,125910000,1.5
chr8,123630000,123640000,chr8,124100000,124110000,1.5
chr12,70450000,70460000,chr12,72070000,72080000,1.5
chr8,121940000,121950000,chr8,122040000,122050000,1.5
chr8,117710000,117720000,chr10,40020000,40030000,1.5
chr8,117710000,117720000,chr8,126790000,126800000,1.5
chr12,72070000,72080000,chr12,92820000,92830000,1.5
chr8,116150000,116160000,chr8,123630000,123640000,1.5
chr12,74690000,74700000,chr12,74940000,74950000,1.5
chr8,114110000,114120000,chr13,96730000,96740000,1.5
chr12,74720000,74730000,chr12,74940000,74950000,1.5
chr12,76760000,76770000,chr12,76890000,76900000,1.5
chr8,97760000,97770000,chr14,76610000,76620000,1.5
chr12,85320000,85330000,chr12,85580000,85590000,1.5
chr8,97120000,97130000,chr8,97950000,97960000,1.5
chr8,97120000,97130000,chr8,97170000,97180000,1.5
chr8,90640000,90650000,chr8,91220000,91230000,1.5
chr8,89230000,89240000,chr8,89380000,89390000,1.5
chr12,80740000,80750000,chr12,81370000,81380000,1.5
chr8,86260000,86270000,chr8,86490000,86500000,1.5
chr8,84290000,84300000,chr8,125440000,125450000,1.5
chr12,81210000,81220000,chr12,81890000,81900000,1.5
chr12,81210000,81220000,chr12,81900000,81910000,1.5
chr8,84290000,84300000,chr8,107690000,107700000,1.5
chr8,74680000,74690000,chr17,66460000,66470000,1.5
chr8,73190000,73200000,chr8,91220000,91230000,1.5
chr12,84930000,84940000,chr12,86100000,86110000,1.5
chr12,85320000,85330000,chr12,85560000,85570000,1.5
chr9,96290000,96300000,chr9,96790000,96800000,1.5
chr11,106240000,106250000,chr11,106540000,106550000,1.5
chr11,106240000,106250000,chr11,106530000,106540000,1.5
chr11,54340000,54350000,chr11,54830000,54840000,1.5
chr10,88190000,88200000,chr10,90640000,90650000,1.5
chr10,80360000,80370000,chr16,33600000,33610000,1.5
chr10,80360000,80370000,chr10,80530000,80540000,1.5
chr11,51810000,51820000,chr11,87560000,87570000,1.5
chr10,79900000,79910000,chr10,80470000,80480000,1.5
chr10,79890000,79900000,chr10,80530000,80540000,1.5
chr10,79890000,79900000,chr10,80160000,80170000,1.5
chr10,79480000,79490000,chr10,79890000,79900000,1.5
chr10,67740000,67750000,chr10,90610000,90620000,1.5
chr10,67740000,67750000,chr10,68240000,68250000,1.5
chr11,54330000,54340000,chr11,54610000,54620000,1.5
chr10,67560000,67570000,chr10,98340000,98350000,1.5
chr10,67500000,67510000,chr10,67650000,67660000,1.5
chr10,67350000,67360000,chr10,67600000,67610000,1.5
chr10,67350000,67360000,chr10,67560000,67570000,1.5
chr10,90640000,90650000,chr10,122240000,122250000,1.5
chr10,66990000,67000000,chr10,67710000,67720000,1.5
chr10,66640000,66650000,chr10,66990000,67000000,1.5
chr10,66640000,66650000,chr10,66710000,66720000,1.5
chr10,62440000,62450000,chr10,93000000,93010000,1.5
chr10,61960000,61970000,chr10,92530000,92540000,1.5
chr11,68260000,68270000,chr11,108070000,108080000,1.5
chr11,68870000,68880000,chr11,69730000,69740000,1.5
chr11,68870000,68880000,chr17,26700000,26710000,1.5
chr11,68880000,68890000,chr11,69440000,69450000,1.5
chr10,39970000,39980000,chr10,41020000,41030000,1.5
chr10,30330000,30340000,chr10,31030000,31040000,1.5
chr10,23500000,23510000,chr10,90610000,90620000,1.5
chr11,69560000,69570000,chr11,70310000,70320000,1.5
chr10,21530000,21540000,chr10,21620000,21630000,1.5
chr11,49980000,49990000,chr11,50190000,50200000,1.5
chr10,92620000,92630000,chr10,95860000,95870000,1.5
chr11,106240000,106250000,chr11,106520000,106530000,1.5
chr10,117940000,117950000,chr10,118240000,118250000,1.5
chr11,4240000,4250000,chr11,4390000,4400000,1.5
chr10,127520000,127530000,chr10,128130000,128140000,1.5
chr10,127520000,127530000,chr10,128070000,128080000,1.5
chr11,4320000,4330000,chr11,4430000,4440000,1.5
chr10,127070000,127080000,chr10,127440000,127450000,1.5
chr11,4390000,4400000,chr11,118010000,118020000,1.5
chr11,6340000,6350000,chr11,6580000,6590000,1.5
chr11,6340000,6350000,chr11,6590000,6600000,1.5
chr10,126410000,126420000,chr10,126600000,126610000,1.5
chr11,6590000,6600000,chr11,72240000,72250000,1.5
chr10,122230000,122240000,chr10,126410000,126420000,1.5
chr10,118730000,118740000,chr12,84930000,84940000,1.5
chr11,20140000,20150000,chr11,20640000,20650000,1.5
chr10,118310000,118320000,chr10,118730000,118740000,1.5
chr10,117300000,117310000,chr10,118310000,118320000,1.5
chr10,92620000,92630000,chr10,96770000,96780000,1.5
chr10,117300000,117310000,chr10,118240000,118250000,1.5
chr11,30670000,30680000,chr11,32430000,32440000,1.5
chr10,117300000,117310000,chr10,117510000,117520000,1.5
chr11,34400000,34410000,chr11,34640000,34650000,1.5
chr11,34580000,34590000,chr11,34640000,34650000,1.5
chr11,34580000,34590000,chr15,80630000,80640000,1.5
chr11,43580000,43590000,chr11,44330000,44340000,1.5
chr11,44330000,44340000,chr11,46120000,46130000,1.5
chr11,44330000,44340000,chr11,58760000,58770000,1.5
chr10,98240000,98250000,chr10,98700000,98710000,1.5
chr10,96050000,96060000,chr10,98340000,98350000,1.5
chr10,94720000,94730000,chr10,95830000,95840000,1.5
chr10,92630000,92640000,chr10,93160000,93170000,1.5
chr11,48580000,48590000,chr11,49050000,49060000,1.5
chr11,70840000,70850000,chr11,74250000,74260000,1.5
chr11,75790000,75800000,chr11,75980000,75990000,1.5
chr10,19290000,19300000,chr10,44160000,44170000,1.5
chr10,12520000,12530000,chr10,67710000,67720000,1.5
chr11,98050000,98060000,chr11,99060000,99070000,1.5
chr10,12580000,12590000,chr10,13770000,13780000,1.5
chr10,12580000,12590000,chr10,13760000,13770000,1.5
chr11,98340000,98350000,chr11,98760000,98770000,1.5
chr11,98340000,98350000,chr13,51860000,51870000,1.5
chr10,12580000,12590000,chr10,13710000,13720000,1.5
chr11,98350000,98360000,chr11,98800000,98810000,1.5
chr10,12580000,12590000,chr10,13680000,13690000,1.5
chr11,98370000,98380000,chr11,98800000,98810000,1.5
chr10,12530000,12540000,chr10,13760000,13770000,1.5
chr10,12530000,12540000,chr10,13680000,13690000,1.5
chr10,12520000,12530000,chr17,73280000,73290000,1.5
chr11,98760000,98770000,chr11,98990000,99000000,1.5
chr11,98760000,98770000,chr11,99030000,99040000,1.5
chr10,12520000,12530000,chr10,13680000,13690000,1.5
chr11,78510000,78520000,chr11,107240000,107250000,1.5
chr10,12520000,12530000,chr10,12720000,12730000,1.5
chr9,123170000,123180000,chr9,123410000,123420000,1.5
chr9,119930000,119940000,chr9,123840000,123850000,1.5
chr11,100450000,100460000,chr11,100680000,100690000,1.5
chr9,114360000,114370000,chr9,114550000,114560000,1.5
chr11,100680000,100690000,chr11,101410000,101420000,1.5
chr9,114340000,114350000,chr9,114550000,114560000,1.5
chr9,114320000,114330000,chr9,114550000,114560000,1.5
chr9,110030000,110040000,chr15,72990000,73000000,1.5
chr9,108890000,108900000,chr9,109770000,109780000,1.5
chr9,107190000,107200000,chr9,116270000,116280000,1.5
chr11,104240000,104250000,chr11,104490000,104500000,1.5
chr9,96590000,96600000,chr9,96790000,96800000,1.5
chr11,104490000,104500000,chr11,108100000,108110000,1.5
chr11,98050000,98060000,chr11,98350000,98360000,1.5
chr11,97800000,97810000,chr11,99030000,99040000,1.5
chr11,97800000,97810000,chr11,98050000,98060000,1.5
chr11,97580000,97590000,chr11,98340000,98350000,1.5
chr10,19290000,19300000,chr10,22010000,22020000,1.5
chr10,19210000,19220000,chr10,42610000,42620000,1.5
chr10,19210000,19220000,chr10,22010000,22020000,1.5
chr10,18880000,18890000,chr10,19300000,19310000,1.5
chr10,18880000,18890000,chr10,19220000,19230000,1.5
chr10,18820000,18830000,chr10,19330000,19340000,1.5
chr10,18820000,18830000,chr10,19300000,19310000,1.5
chr10,18780000,18790000,chr10,22010000,22020000,1.5
chr10,18730000,18740000,chr10,19300000,19310000,1.5
chr10,18720000,18730000,chr10,19300000,19310000,1.5
chr11,87230000,87240000,chr11,87560000,87570000,1.5
chr11,87240000,87250000,chr11,87560000,87570000,1.5
chr10,18680000,18690000,chr10,19300000,19310000,1.5
chr11,87560000,87570000,chr11,98650000,98660000,1.5
chr10,18680000,18690000,chr10,19290000,19300000,1.5
chr11,88480000,88490000,chr11,96840000,96850000,1.5
chr10,18680000,18690000,chr10,19220000,19230000,1.5
chr10,18680000,18690000,chr10,19210000,19220000,1.5
chr10,18670000,18680000,chr10,19300000,19310000,1.5
chr10,18670000,18680000,chr10,19290000,19300000,1.5
chr10,18630000,18640000,chr10,18880000,18890000,1.5
chr10,17440000,17450000,chr10,23500000,23510000,1.5
chr10,17440000,17450000,chr10,22010000,22020000,1.5
chr10,13800000,13810000,chr10,18730000,18740000,1.5
chr11,95240000,95250000,chr11,96630000,96640000,1.5
chr11,95270000,95280000,chr11,98990000,99000000,1.5
chr10,13760000,13770000,chr10,22010000,22020000,1.5
chr10,13760000,13770000,chr10,21620000,21630000,1.5
chr10,12580000,12590000,chr10,70820000,70830000,1.5
chr7,130080000,130090000,chr7,132630000,132640000,1.5
chr7,121230000,121240000,chr7,121440000,121450000,1.5
chr5,64880000,64890000,chr5,66320000,66330000,1.5
chr6,57770000,57780000,chr6,58790000,58800000,1.5
chr6,83040000,83050000,chr6,124370000,124380000,1.5
chr14,79820000,79830000,chr14,79930000,79940000,1.5
chr6,83000000,83010000,chr6,83720000,83730000,1.5
chr6,83000000,83010000,chr6,83450000,83460000,1.5
chr14,79980000,79990000,chr15,8110000,8120000,1.5
chr14,101870000,101880000,chr14,122350000,122360000,1.5
chr14,103200000,103210000,chr17,73290000,73300000,1.5
chr6,82690000,82700000,chr6,83040000,83050000,1.5
chr14,119150000,119160000,chr14,119230000,119240000,1.5
chr6,72900000,72910000,chr6,83000000,83010000,1.5
chr14,119230000,119240000,chr14,119400000,119410000,1.5
chr6,72900000,72910000,chr6,73160000,73170000,1.5
chr14,121760000,121770000,chr14,122330000,122340000,1.5
chr6,70790000,70800000,chr6,83450000,83460000,1.5
chr6,52590000,52600000,chr6,83000000,83010000,1.5
chr6,83070000,83080000,chr6,113610000,113620000,1.5
chr6,48750000,48760000,chr6,48830000,48840000,1.5
chr6,48680000,48690000,chr6,50330000,50340000,1.5
chr6,48670000,48680000,chr13,30830000,30840000,1.5
chr6,48650000,48660000,chr6,72900000,72910000,1.5
chr14,122350000,122360000,chrX,45490000,45500000,1.5
chr15,5050000,5060000,chr15,5410000,5420000,1.5
chr15,5050000,5060000,chr15,5460000,5470000,1.5
chr6,48500000,48510000,chr6,48680000,48690000,1.5
chr6,47580000,47590000,chr6,47730000,47740000,1.5
chr15,5050000,5060000,chr15,6670000,6680000,1.5
chr6,41500000,41510000,chr6,48680000,48690000,1.5
chr6,39150000,39160000,chr6,41500000,41510000,1.5
chr11,4080000,4090000,chr11,4240000,4250000,1.5
chr6,31060000,31070000,chr6,48670000,48680000,1.5
chr6,83070000,83080000,chr6,83450000,83460000,1.5
chr6,83450000,83460000,chr6,83720000,83730000,1.5
chr15,5500000,5510000,chr15,5710000,5720000,1.5
chr14,56170000,56180000,chr14,56340000,56350000,1.5
chr14,52730000,52740000,chr14,57190000,57200000,1.5
chr6,108040000,108050000,chr6,108250000,108260000,1.5
chr6,99470000,99480000,chr6,99580000,99590000,1.5
chr6,99380000,99390000,chr6,99490000,99500000,1.5
chr6,99320000,99330000,chr6,99590000,99600000,1.5
chr6,99210000,99220000,chr14,79790000,79800000,1.5
chr6,99210000,99220000,chr6,99350000,99360000,1.5
chr6,99200000,99210000,chr6,99490000,99500000,1.5
chr6,99120000,99130000,chr6,99340000,99350000,1.5
chr14,54850000,54860000,chr14,56340000,56350000,1.5
chr6,98940000,98950000,chr6,99260000,99270000,1.5
chr6,98060000,98070000,chr6,99490000,99500000,1.5
chr14,55010000,55020000,chr14,70460000,70470000,1.5
chr14,55130000,55140000,chr14,55510000,55520000,1.5
chr14,56340000,56350000,chr14,57190000,57200000,1.5
chr14,79530000,79540000,chr14,79820000,79830000,1.5
chr14,61350000,61360000,chr14,66870000,66880000,1.5
chr14,61350000,61360000,chr14,79930000,79940000,1.5
chr6,97160000,97170000,chr6,99120000,99130000,1.5
chr6,94610000,94620000,chr6,142860000,142870000,1.5
chr6,94610000,94620000,chr6,120030000,120040000,1.5
chr6,94610000,94620000,chr6,108480000,108490000,1.5
chr14,70460000,70470000,chr14,70580000,70590000,1.5
chr14,70460000,70470000,chr14,75570000,75580000,1.5
chr14,70470000,70480000,chr19,11440000,11450000,1.5
chr14,70820000,70830000,chr14,70940000,70950000,1.5
chr14,73780000,73790000,chr14,75240000,75250000,1.5
chr6,87830000,87840000,chr6,113610000,113620000,1.5
chr6,87490000,87500000,chr6,87780000,87790000,1.5
chr14,75570000,75580000,chr14,79920000,79930000,1.5
chr6,11850000,11860000,chr6,21890000,21900000,1.5
chr5,151020000,151030000,chr5,151460000,151470000,1.5
chr13,5840000,5850000,chr18,12320000,12330000,1.5
chr15,66340000,66350000,chr15,66620000,66630000,1.5
chr5,97540000,97550000,chr5,98320000,98330000,1.5
chr5,97340000,97350000,chr5,97500000,97510000,1.5
chr5,96630000,96640000,chr5,112700000,112710000,1.5
chr5,96630000,96640000,chr5,97340000,97350000,1.5
chr5,96630000,96640000,chr5,97300000,97310000,1.5
chr5,93690000,93700000,chr5,145960000,145970000,1.5
chr5,93690000,93700000,chr5,117560000,117570000,1.5
chr15,61310000,61320000,chr15,61810000,61820000,1.5
chr5,92670000,92680000,chr5,149690000,149700000,1.5
chr15,61810000,61820000,chr15,62260000,62270000,1.5
chr5,88980000,88990000,chr5,135620000,135630000,1.5
chr15,61990000,62000000,chr15,62260000,62270000,1.5
chr15,62000000,62010000,chr19,53510000,53520000,1.5
chr15,64100000,64110000,chr15,64140000,64150000,1.5
chr5,77600000,77610000,chr5,77670000,77680000,1.5
chr15,59740000,59750000,chr15,59920000,59930000,1.5
chr5,77560000,77570000,chr5,77730000,77740000,1.5
chr5,73140000,73150000,chr5,73540000,73550000,1.5
chr15,72960000,72970000,chr15,88690000,88700000,1.5
chr5,65390000,65400000,chr5,65720000,65730000,1.5
chr5,65270000,65280000,chr5,66340000,66350000,1.5
chr5,65190000,65200000,chr5,65390000,65400000,1.5
chr15,76110000,76120000,chr15,76190000,76200000,1.5
chr5,65190000,65200000,chr5,65270000,65280000,1.5
chr5,65070000,65080000,chr5,65880000,65890000,1.5
chr15,79480000,79490000,chr15,81130000,81140000,1.5
chr5,65070000,65080000,chr5,65270000,65280000,1.5
chr5,65040000,65050000,chr5,65160000,65170000,1.5
chr5,64880000,64890000,chr5,124480000,124490000,1.5
chr5,64880000,64890000,chr5,66340000,66350000,1.5
chr5,105540000,105550000,chr5,105620000,105630000,1.5
chr5,108020000,108030000,chr5,108350000,108360000,1.5
chr5,143680000,143690000,chr18,66630000,66640000,1.5
chr5,123430000,123440000,chr5,123670000,123680000,1.5
chr15,9000000,9010000,chr15,9100000,9110000,1.5
chr5,142910000,142920000,chr5,143680000,143690000,1.5
chr15,9000000,9010000,chr17,36360000,36370000,1.5
chr5,141110000,141120000,chr5,142910000,142920000,1.5
chr5,140790000,140800000,chr6,120030000,120040000,1.5
chr5,140790000,140800000,chr5,141110000,141120000,1.5
chr5,137740000,137750000,chr10,79900000,79910000,1.5
chr5,134800000,134810000,chr5,135590000,135600000,1.5
chr5,124480000,124490000,chr8,84290000,84300000,1.5
chr5,123490000,123500000,chr5,123690000,123700000,1.5
chr15,12060000,12070000,chr15,12150000,12160000,1.5
chr5,123490000,123500000,chr5,123670000,123680000,1.5
chr5,123440000,123450000,chr5,124520000,124530000,1.5
chr5,123440000,123450000,chr5,124480000,124490000,1.5
chr15,27520000,27530000,chr15,27850000,27860000,1.5
chr5,108020000,108030000,chr10,19300000,19310000,1.5
chr5,123390000,123400000,chr5,124480000,124490000,1.5
chr5,122800000,122810000,chr5,123180000,123190000,1.5
chr5,122670000,122680000,chr5,123430000,123440000,1.5
chr5,121820000,121830000,chr5,124520000,124530000,1.5
chr5,116180000,116190000,chr11,11590000,11600000,1.5
chr15,55380000,55390000,chr15,55680000,55690000,1.5
chr5,111200000,111210000,chr5,112700000,112710000,1.5
chr5,110560000,110570000,chr5,112700000,112710000,1.5
chr15,57600000,57610000,chr15,57710000,57720000,1.5
chr15,57600000,57610000,chr15,57970000,57980000,1.5
chr5,110530000,110540000,chr5,110690000,110700000,1.5
chr5,108460000,108470000,chr5,109000000,109010000,1.5
chr5,108180000,108190000,chr5,108350000,108360000,1.5
chr15,57990000,58000000,chr15,59940000,59950000,1.5
chr14,52500000,52510000,chr14,61350000,61360000,1.5
chr6,108500000,108510000,chr6,129160000,129170000,1.5
chr14,51700000,51710000,chr14,66850000,66860000,1.5
