ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr12,99980000,99990000,chr12,108240000,108250000,1.5
chr9,121760000,121770000,chr9,122150000,122160000,1.5
chr12,100630000,100640000,chr17,44910000,44920000,1.5
chr12,101120000,101130000,chr12,101420000,101430000,1.5
chr9,122150000,122160000,chr9,122260000,122270000,1.5
chr9,122090000,122100000,chr9,122150000,122160000,1.5
chr3,102820000,102830000,chr3,104020000,104030000,1.5
chr12,101420000,101430000,chr12,101960000,101970000,1.5
chr9,121760000,121770000,chr9,121910000,121920000,1.5
chr9,117950000,117960000,chr9,118070000,118080000,1.5
chr9,121650000,121660000,chr9,122150000,122160000,1.5
chr3,102830000,102840000,chr3,103080000,103090000,1.5
chr9,121600000,121610000,chr9,122710000,122720000,1.5
chr9,121580000,121590000,chr9,121760000,121770000,1.5
chr9,117950000,117960000,chr9,118300000,118310000,1.5
chr2,102780000,102790000,chr2,102910000,102920000,1.5
chr9,114540000,114550000,chr9,114840000,114850000,1.5
chr9,114540000,114550000,chr9,114660000,114670000,1.5
chr2,93690000,93700000,chr2,94240000,94250000,1.5
chr13,6640000,6650000,chr13,9090000,9100000,1.5
chr13,3610000,3620000,chr13,3910000,3920000,1.5
chr9,108190000,108200000,chr9,108460000,108470000,1.5
chr9,108160000,108170000,chr9,108410000,108420000,1.5
chr3,105760000,105770000,chr3,106520000,106530000,1.5
chr13,4940000,4950000,chr13,5780000,5790000,1.5
chr9,107950000,107960000,chr9,108190000,108200000,1.5
chr2,91550000,91560000,chr2,92220000,92230000,1.5
chr2,93300000,93310000,chr2,151360000,151370000,1.5
chr13,8860000,8870000,chr13,14040000,14050000,1.5
chr9,107930000,107940000,chr9,108190000,108200000,1.5
chr13,9090000,9100000,chr13,104560000,104570000,1.5
chr13,9760000,9770000,chr13,12550000,12560000,1.5
chr2,91550000,91560000,chr2,92210000,92220000,1.5
chr2,91550000,91560000,chr2,91840000,91850000,1.5
chr3,105610000,105620000,chr3,106260000,106270000,1.5
chr12,117280000,117290000,chr12,117500000,117510000,1.5
chr12,115150000,115160000,chr12,115230000,115240000,1.5
chr2,91550000,91560000,chrX,136990000,137000000,1.5
chr9,108200000,108210000,chr9,108460000,108470000,1.5
chr9,108410000,108420000,chr9,108460000,108470000,1.5
chr12,112810000,112820000,chr12,113050000,113060000,1.5
chr3,104590000,104600000,chr9,67740000,67750000,1.5
chr12,112790000,112800000,chr12,113050000,113060000,1.5
chr9,110320000,110330000,chr9,110550000,110560000,1.5
chr12,112770000,112780000,chr12,113140000,113150000,1.5
chr2,92270000,92280000,chr17,56140000,56150000,1.5
chr2,93300000,93310000,chr2,93690000,93700000,1.5
chr9,110550000,110560000,chr9,111170000,111180000,1.5
chr12,108370000,108380000,chr12,109240000,109250000,1.5
chr9,110890000,110900000,chr19,57500000,57510000,1.5
chr12,107240000,107250000,chr15,66390000,66400000,1.5
chr12,100630000,100640000,chr12,101120000,101130000,1.5
chr9,122710000,122720000,chr9,122930000,122940000,1.5
chr3,97460000,97470000,chr3,98140000,98150000,1.5
chr12,76690000,76700000,chr12,77470000,77480000,1.5
chr10,20030000,20040000,chr10,57900000,57910000,1.5
chr10,20030000,20040000,chr10,20880000,20890000,1.5
chr2,119840000,119850000,chr2,119980000,119990000,1.5
chr10,20030000,20040000,chr10,20620000,20630000,1.5
chr3,100360000,100370000,chr3,115380000,115390000,1.5
chr3,100360000,100370000,chr5,54380000,54390000,1.5
chr10,19040000,19050000,chr10,19310000,19320000,1.5
chr10,20230000,20240000,chr10,20670000,20680000,1.5
chr12,77350000,77360000,chr12,77860000,77870000,1.5
chr12,77350000,77360000,chr12,77930000,77940000,1.5
chr10,18840000,18850000,chr10,19010000,19020000,1.5
chr10,18790000,18800000,chr10,19720000,19730000,1.5
chr12,77470000,77480000,chr12,77930000,77940000,1.5
chr10,18790000,18800000,chr10,19410000,19420000,1.5
chr12,74810000,74820000,chr12,104570000,104580000,1.5
chr2,119980000,119990000,chr2,120830000,120840000,1.5
chr9,123980000,123990000,chr11,96320000,96330000,1.5
chr10,20880000,20890000,chr10,21100000,21110000,1.5
chr12,70440000,70450000,chr12,70820000,70830000,1.5
chr10,20970000,20980000,chr10,21100000,21110000,1.5
chr3,99960000,99970000,chr3,103710000,103720000,1.5
chr10,20880000,20890000,chr10,41230000,41240000,1.5
chr2,121940000,121950000,chr2,153100000,153110000,1.5
chr2,121940000,121950000,chr2,122200000,122210000,1.5
chr3,99960000,99970000,chr3,127250000,127260000,1.5
chr2,120800000,120810000,chr2,153160000,153170000,1.5
chr10,20670000,20680000,chr10,92180000,92190000,1.5
chr10,20670000,20680000,chr10,20880000,20890000,1.5
chr2,120830000,120840000,chr2,121240000,121250000,1.5
chr10,20670000,20680000,chr10,20790000,20800000,1.5
chr3,100290000,100300000,chr3,120870000,120880000,1.5
chr12,74700000,74710000,chr12,77470000,77480000,1.5
chr10,17490000,17500000,chr13,76150000,76160000,1.5
chr2,119720000,119730000,chr2,119840000,119850000,1.5
chr12,77870000,77880000,chr12,77930000,77940000,1.5
chr10,7320000,7330000,chr10,7390000,7400000,1.5
chr12,86110000,86120000,chr12,86330000,86340000,1.5
chr12,86110000,86120000,chr12,87580000,87590000,1.5
chr12,86330000,86340000,chr12,102140000,102150000,1.5
chr12,87580000,87590000,chr12,88290000,88300000,1.5
chr12,88060000,88070000,chr12,88260000,88270000,1.5
chr3,101090000,101100000,chr3,102820000,102830000,1.5
chr10,5950000,5960000,chr15,27610000,27620000,1.5
chr12,77870000,77880000,chr12,103980000,103990000,1.5
chr10,4540000,4550000,chr10,7320000,7330000,1.5
chr10,4520000,4530000,chr10,10860000,10870000,1.5
chr10,4520000,4530000,chr10,7440000,7450000,1.5
chr10,4520000,4530000,chr10,5950000,5960000,1.5
chr12,88720000,88730000,chr12,112270000,112280000,1.5
chr3,102820000,102830000,chr3,102930000,102940000,1.5
chr12,85790000,85800000,chr12,86330000,86340000,1.5
chr12,85700000,85710000,chr12,106270000,106280000,1.5
chr10,12540000,12550000,chr10,12600000,12610000,1.5
chr12,85620000,85630000,chr12,85790000,85800000,1.5
chr10,12540000,12550000,chr10,13270000,13280000,1.5
chr12,85260000,85270000,chr12,85620000,85630000,1.5
chr12,85020000,85030000,chr14,15530000,15540000,1.5
chr12,85020000,85030000,chr12,85260000,85270000,1.5
chr2,112290000,112300000,chr3,127250000,127260000,1.5
chr10,12590000,12600000,chr10,17490000,17500000,1.5
chr12,80080000,80090000,chr12,88290000,88300000,1.5
chr10,12700000,12710000,chr10,13270000,13280000,1.5
chr12,79960000,79970000,chr12,81200000,81210000,1.5
chr10,13270000,13280000,chr10,42620000,42630000,1.5
chr2,114480000,114490000,chr2,131840000,131850000,1.5
chr12,77880000,77890000,chr12,77930000,77940000,1.5
chr10,17490000,17500000,chr10,17860000,17870000,1.5
chr10,79630000,79640000,chr10,79790000,79800000,1.5
chr3,87840000,87850000,chr3,88100000,88110000,1.5
chr7,138550000,138560000,chr7,138670000,138680000,1.5
chr11,68910000,68920000,chr11,69200000,69210000,1.5
chr11,68900000,68910000,chr11,69470000,69480000,1.5
chr11,4790000,4800000,chr11,4850000,4860000,1.5
chr11,68900000,68910000,chr11,97860000,97870000,1.5
chr2,172850000,172860000,chr2,173400000,173410000,1.5
chr11,68910000,68920000,chr11,69130000,69140000,1.5
chr11,68910000,68920000,chr11,69170000,69180000,1.5
chr11,4490000,4500000,chr13,41660000,41670000,1.5
chr11,68900000,68910000,chr11,69180000,69190000,1.5
chr11,68910000,68920000,chr11,69480000,69490000,1.5
chr11,68910000,68920000,chr11,69570000,69580000,1.5
chr11,68910000,68920000,chr11,86400000,86410000,1.5
chr11,4490000,4500000,chr11,4700000,4710000,1.5
chr11,4230000,4240000,chr11,68900000,68910000,1.5
chr2,172850000,172860000,chr2,173270000,173280000,1.5
chr3,51540000,51550000,chr3,52040000,52050000,1.5
chr11,68900000,68910000,chr11,69040000,69050000,1.5
chr2,173280000,173290000,chr2,173410000,173420000,1.5
chr11,5770000,5780000,chr11,6100000,6110000,1.5
chr11,17050000,17060000,chr11,40500000,40510000,1.5
chr3,51280000,51290000,chr3,53260000,53270000,1.5
chr11,16850000,16860000,chr11,17060000,17070000,1.5
chr11,16850000,16860000,chr11,17050000,17060000,1.5
chr2,173260000,173270000,chr2,173410000,173420000,1.5
chr11,11700000,11710000,chr19,17460000,17470000,1.5
chr11,68710000,68720000,chr11,70320000,70330000,1.5
chr2,172850000,172860000,chr2,173480000,173490000,1.5
chr11,5440000,5450000,chr13,51890000,51900000,1.5
chr3,51440000,51450000,chr3,52730000,52740000,1.5
chr11,5160000,5170000,chr11,5380000,5390000,1.5
chr11,68770000,68780000,chr11,70320000,70330000,1.5
chr11,68780000,68790000,chr11,68900000,68910000,1.5
chr2,172910000,172920000,chr2,173270000,173280000,1.5
chr2,172220000,172230000,chr18,75520000,75530000,1.5
chr11,4230000,4240000,chr11,4740000,4750000,1.5
chr11,69130000,69140000,chr11,69210000,69220000,1.5
chr3,52260000,52270000,chr3,52440000,52450000,1.5
chr10,128060000,128070000,chr10,128220000,128230000,1.5
chr10,127960000,127970000,chr10,128050000,128060000,1.5
chr10,127840000,127850000,chr10,128240000,128250000,1.5
chr10,127840000,127850000,chr10,128060000,128070000,1.5
chr2,167320000,167330000,chr2,167460000,167470000,1.5
chr10,127740000,127750000,chr10,127960000,127970000,1.5
chr10,127490000,127500000,chr10,128250000,128260000,1.5
chr11,69130000,69140000,chr11,69470000,69480000,1.5
chr10,127490000,127500000,chr10,127970000,127980000,1.5
chr11,70460000,70470000,chr11,70780000,70790000,1.5
chr11,70460000,70470000,chr11,70830000,70840000,1.5
chr11,70460000,70470000,chr11,75440000,75450000,1.5
chr2,167170000,167180000,chr2,167320000,167330000,1.5
chr10,127110000,127120000,chr10,128050000,128060000,1.5
chr2,167460000,167470000,chr2,167530000,167540000,1.5
chr10,128060000,128070000,chr10,128250000,128260000,1.5
chr10,129750000,129760000,chr18,90510000,90520000,1.5
chr11,69480000,69490000,chr11,69830000,69840000,1.5
chr11,69480000,69490000,chr11,69600000,69610000,1.5
chr2,167600000,167610000,chr2,168030000,168040000,1.5
chr11,69470000,69480000,chr11,69600000,69610000,1.5
chr3,52100000,52110000,chr3,52260000,52270000,1.5
chr2,167900000,167910000,chr2,168030000,168040000,1.5
chr11,4100000,4110000,chr11,4790000,4800000,1.5
chr11,69200000,69210000,chr11,69390000,69400000,1.5
chr11,4140000,4150000,chr11,4700000,4710000,1.5
chr11,69180000,69190000,chr13,55540000,55550000,1.5
chr3,52040000,52050000,chr3,52100000,52110000,1.5
chr11,69170000,69180000,chr11,69210000,69220000,1.5
chr11,69130000,69140000,chr11,69570000,69580000,1.5
chr11,69130000,69140000,chr11,69480000,69490000,1.5
chr2,173270000,173280000,chr2,174420000,174430000,1.5
chr3,51280000,51290000,chr3,52100000,52110000,1.5
chr11,72990000,73000000,chr11,82680000,82690000,1.5
chr11,35580000,35590000,chr11,40540000,40550000,1.5
chr3,36370000,36380000,chr3,40650000,40660000,1.5
chr3,9250000,9260000,chr3,9860000,9870000,1.5
chr5,76990000,77000000,chrX,54640000,54650000,1.5
chr11,43230000,43240000,chr11,59650000,59660000,1.5
chr3,38380000,38390000,chr3,38460000,38470000,1.5
chr11,35580000,35590000,chr18,10720000,10730000,1.5
chr11,35580000,35590000,chr11,40500000,40510000,1.5
chr3,14610000,14620000,chr3,36470000,36480000,1.5
chr3,40750000,40760000,chr3,40950000,40960000,1.5
chr11,33900000,33910000,chr11,61080000,61090000,1.5
chr11,33900000,33910000,chr11,54940000,54950000,1.5
chr11,33060000,33070000,chr11,35580000,35590000,1.5
chr3,40780000,40790000,chr3,40810000,40820000,1.5
chr11,54650000,54660000,chr11,87250000,87260000,1.5
chr11,52120000,52130000,chr11,61450000,61460000,1.5
chr11,52070000,52080000,chr11,54940000,54950000,1.5
chr11,17110000,17120000,chr13,17780000,17790000,1.5
chr3,19790000,19800000,chr3,21850000,21860000,1.5
chr3,30490000,30500000,chr3,63770000,63780000,1.5
chr3,30860000,30870000,chr3,32290000,32300000,1.5
chr11,46210000,46220000,chr11,48610000,48620000,1.5
chr3,30860000,30870000,chr3,51070000,51080000,1.5
chr3,21880000,21890000,chr3,52100000,52110000,1.5
chr3,21850000,21860000,chr3,36370000,36380000,1.5
chr3,32630000,32640000,chr3,36370000,36380000,1.5
chr11,44310000,44320000,chr11,50130000,50140000,1.5
chr11,49520000,49530000,chr11,49830000,49840000,1.5
chr11,45900000,45910000,chr11,46210000,46220000,1.5
chr11,45890000,45900000,chr11,46210000,46220000,1.5
chr11,50130000,50140000,chr11,60740000,60750000,1.5
chr11,51350000,51360000,chr11,52120000,52130000,1.5
chr3,19060000,19070000,chr3,28700000,28710000,1.5
chr2,179850000,179860000,chr4,154940000,154950000,1.5
chr11,32000000,32010000,chr11,32120000,32130000,1.5
chr11,31770000,31780000,chr11,31910000,31920000,1.5
chr11,61040000,61050000,chr11,61080000,61090000,1.5
chr11,21470000,21480000,chr11,22900000,22910000,1.5
chr11,20440000,20450000,chr15,81670000,81680000,1.5
chr11,60540000,60550000,chr11,61040000,61050000,1.5
chr11,60540000,60550000,chr11,61300000,61310000,1.5
chr11,20100000,20110000,chr11,21470000,21480000,1.5
chr11,60740000,60750000,chr11,61450000,61460000,1.5
chr11,61040000,61050000,chr11,61450000,61460000,1.5
chr3,40880000,40890000,chr3,89620000,89630000,1.5
chr11,61080000,61090000,chr11,61300000,61310000,1.5
chr2,173480000,173490000,chr2,174420000,174430000,1.5
chr11,61450000,61460000,chr11,62410000,62420000,1.5
chr11,20100000,20110000,chr11,20440000,20450000,1.5
chr11,61740000,61750000,chr11,63790000,63800000,1.5
chr11,62410000,62420000,chr11,93740000,93750000,1.5
chr11,60510000,60520000,chr11,60740000,60750000,1.5
chr11,60350000,60360000,chr11,60640000,60650000,1.5
chr3,51080000,51090000,chr3,53260000,53270000,1.5
chr11,60030000,60040000,chr11,82680000,82690000,1.5
chr11,22710000,22720000,chr11,23200000,23210000,1.5
chr2,174290000,174300000,chr15,97220000,97230000,1.5
chr11,22730000,22740000,chr11,22900000,22910000,1.5
chr11,22740000,22750000,chr11,23170000,23180000,1.5
chr3,51070000,51080000,chr3,51280000,51290000,1.5
chr11,22900000,22910000,chr11,23390000,23400000,1.5
chr11,59650000,59660000,chr11,60030000,60040000,1.5
chr11,59650000,59660000,chr11,59920000,59930000,1.5
chr11,59000000,59010000,chr11,61300000,61310000,1.5
chr11,23670000,23680000,chr16,49930000,49940000,1.5
chr11,29140000,29150000,chr11,29440000,29450000,1.5
chr11,58660000,58670000,chr11,60350000,60360000,1.5
chr11,58660000,58670000,chr11,59040000,59050000,1.5
chr10,127110000,127120000,chr10,127490000,127500000,1.5
chr10,127110000,127120000,chr10,127470000,127480000,1.5
chr2,145650000,145660000,chr3,142540000,142550000,1.5
chr10,93570000,93580000,chr10,118220000,118230000,1.5
chr2,152980000,152990000,chr2,153160000,153170000,1.5
chr10,95660000,95670000,chr10,96160000,96170000,1.5
chr11,96320000,96330000,chr11,96900000,96910000,1.5
chr11,96320000,96330000,chr11,97040000,97050000,1.5
chr11,96690000,96700000,chr11,96830000,96840000,1.5
chr2,152980000,152990000,chr2,153100000,153110000,1.5
chr11,96770000,96780000,chr11,96850000,96860000,1.5
chr10,95730000,95740000,chr10,96090000,96100000,1.5
chr10,90580000,90590000,chr10,93010000,93020000,1.5
chr11,96770000,96780000,chr11,97040000,97050000,1.5
chr3,79390000,79400000,chr3,85940000,85950000,1.5
chr10,90540000,90550000,chr10,129750000,129760000,1.5
chr2,152900000,152910000,chr2,152980000,152990000,1.5
chr3,82160000,82170000,chr3,82850000,82860000,1.5
chr11,95710000,95720000,chr11,96830000,96840000,1.5
chr10,95730000,95740000,chr10,96160000,96170000,1.5
chr10,111010000,111020000,chr10,111430000,111440000,1.5
chr11,93740000,93750000,chr11,95710000,95720000,1.5
chr2,155830000,155840000,chr4,133950000,133960000,1.5
chr2,155830000,155840000,chr2,167900000,167910000,1.5
chr10,110670000,110680000,chr10,111430000,111440000,1.5
chr11,88360000,88370000,chr11,90100000,90110000,1.5
chr10,110670000,110680000,chr10,110910000,110920000,1.5
chr10,110180000,110190000,chr10,111430000,111440000,1.5
chr11,93740000,93750000,chr11,97860000,97870000,1.5
chr3,65190000,65200000,chr3,65770000,65780000,1.5
chr10,105270000,105280000,chr10,114790000,114800000,1.5
chr10,98720000,98730000,chr14,62290000,62300000,1.5
chr3,53660000,53670000,chr3,54490000,54500000,1.5
chr10,98370000,98380000,chr11,118100000,118110000,1.5
chr10,96160000,96170000,chr10,96250000,96260000,1.5
chr11,95520000,95530000,chr19,3570000,3580000,1.5
chr2,152670000,152680000,chr2,153100000,153110000,1.5
chr3,82850000,82860000,chr3,99960000,99970000,1.5
chr2,151790000,151800000,chr2,152150000,152160000,1.5
chr11,101300000,101310000,chr11,103120000,103130000,1.5
chr11,100380000,100390000,chr11,100860000,100870000,1.5
chr2,150130000,150140000,chr2,151390000,151400000,1.5
chr11,100860000,100870000,chr11,100980000,100990000,1.5
chr11,100860000,100870000,chr11,101080000,101090000,1.5
chr10,79860000,79870000,chr10,80840000,80850000,1.5
chr11,100980000,100990000,chr11,101300000,101310000,1.5
chr10,79860000,79870000,chr10,80750000,80760000,1.5
chr11,96900000,96910000,chr11,97040000,97050000,1.5
chr10,79860000,79870000,chr10,80130000,80140000,1.5
chr10,79860000,79870000,chr10,80020000,80030000,1.5
chr10,79720000,79730000,chr10,80750000,80760000,1.5
chr11,102110000,102120000,chr11,102170000,102180000,1.5
chr10,79710000,79720000,chr10,80280000,80290000,1.5
chr2,145760000,145770000,chr2,146330000,146340000,1.5
chr10,80050000,80060000,chr10,80780000,80790000,1.5
chr2,150390000,150400000,chr2,150730000,150740000,1.5
chr11,100180000,100190000,chr11,102170000,102180000,1.5
chr10,80080000,80090000,chr10,80280000,80290000,1.5
chr10,80140000,80150000,chr10,80280000,80290000,1.5
chr3,86670000,86680000,chr3,86780000,86790000,1.5
chr3,85940000,85950000,chr3,105760000,105770000,1.5
chr11,98820000,98830000,chr11,99020000,99030000,1.5
chr10,80780000,80790000,chr10,81000000,81010000,1.5
chr2,151390000,151400000,chr2,158620000,158630000,1.5
chr3,85940000,85950000,chr3,103610000,103620000,1.5
chr11,98410000,98420000,chr11,98630000,98640000,1.5
chr2,151560000,151570000,chr2,163240000,163250000,1.5
chr10,84590000,84600000,chr10,85390000,85400000,1.5
chr11,97170000,97180000,chr11,100870000,100880000,1.5
chr11,97090000,97100000,chr11,97170000,97180000,1.5
chr10,84640000,84650000,chr10,85390000,85400000,1.5
chr11,87400000,87410000,chr11,96770000,96780000,1.5
chr3,53260000,53270000,chr18,35270000,35280000,1.5
chr10,127100000,127110000,chr10,128250000,128260000,1.5
chr11,77190000,77200000,chr11,77600000,77610000,1.5
chr11,76750000,76760000,chr11,86400000,86410000,1.5
chr11,76890000,76900000,chr11,77280000,77290000,1.5
chr2,164590000,164600000,chr2,165150000,165160000,1.5
chr3,52350000,52360000,chr3,52680000,52690000,1.5
chr2,163900000,163910000,chr2,172220000,172230000,1.5
chr11,77190000,77200000,chr11,77280000,77290000,1.5
chr11,77700000,77710000,chr15,79750000,79760000,1.5
chr11,75570000,75580000,chr11,76030000,76040000,1.5
